file,column,rows,unusable_count,unusable_frac,nunique_valid,mode_freq_valid,drop_candidate_min_effect
expr_log2_gbm.parquet,TCGA-06-0171-02,20514,0,0.0,6970,0.12235546456078776,False
expr_log2_gbm.parquet,TCGA-06-0174-01,20514,0,0.0,6612,0.1426830457248708,False
expr_log2_gbm.parquet,TCGA-06-0178-01,20514,0,0.0,5697,0.14736277664034317,False
expr_log2_gbm.parquet,TCGA-06-0184-01,20514,0,0.0,6639,0.14570537194111338,False
expr_log2_gbm.parquet,TCGA-06-0187-01,20514,0,0.0,6498,0.15686848006239643,False
expr_log2_gbm.parquet,TCGA-06-0190-01,20514,0,0.0,6372,0.13229989275616652,False
expr_log2_gbm.parquet,TCGA-06-0190-02,20514,0,0.0,6312,0.14707029345812617,False
expr_log2_gbm.parquet,TCGA-06-0210-01,20514,0,0.0,6790,0.1348347470020474,False
expr_log2_gbm.parquet,TCGA-06-0210-02,20514,0,0.0,6700,0.1381008092034708,False
expr_log2_gbm.parquet,TCGA-06-0211-01,20514,0,0.0,7157,0.14438919762113678,False
expr_log2_gbm.parquet,TCGA-06-0211-02,20514,0,0.0,6377,0.14117188261674954,False
expr_log2_gbm.parquet,TCGA-06-0219-01,20514,0,0.0,6048,0.13634591011016867,False
expr_log2_gbm.parquet,TCGA-06-0221-02,20514,0,0.0,6700,0.12742517305254947,False
expr_log2_gbm.parquet,TCGA-06-0238-01,20514,0,0.0,6336,0.11977186311787072,False
expr_log2_gbm.parquet,TCGA-06-0644-01,20514,0,0.0,6728,0.1511163108121283,False
expr_log2_gbm.parquet,TCGA-06-0645-01,20514,0,0.0,6524,0.13736960124792824,False
expr_log2_gbm.parquet,TCGA-06-0646-01,20514,0,0.0,6652,0.125572779565175,False
expr_log2_gbm.parquet,TCGA-06-0649-01,20514,0,0.0,6032,0.13112996002729843,False
expr_log2_gbm.parquet,TCGA-06-0686-01,20514,0,0.0,4764,0.15316369308764746,False
expr_log2_gbm.parquet,TCGA-06-0743-01,20514,0,0.0,6407,0.1310324656332261,False
expr_log2_gbm.parquet,TCGA-06-0744-01,20514,0,0.0,6432,0.1379545676123623,False
expr_log2_gbm.parquet,TCGA-06-0745-01,20514,0,0.0,7071,0.13610217412498782,False
expr_log2_gbm.parquet,TCGA-06-0747-01,20514,0,0.0,6934,0.14229306814858145,False
expr_log2_gbm.parquet,TCGA-06-0749-01,20514,0,0.0,6301,0.12927756653992395,False
expr_log2_gbm.parquet,TCGA-06-0750-01,20514,0,0.0,6321,0.1357609437457346,False
expr_log2_gbm.parquet,TCGA-06-0878-01,20514,0,0.0,4846,0.1695914984888369,False
expr_log2_gbm.parquet,TCGA-06-0882-01,20514,0,0.0,6956,0.13156868480062398,False
expr_log2_gbm.parquet,TCGA-06-1804-01,20514,0,0.0,6975,0.11972311592083455,False
expr_log2_gbm.parquet,TCGA-06-2557-01,20514,0,0.0,7188,0.12961879691917716,False
expr_log2_gbm.parquet,TCGA-06-2558-01,20514,0,0.0,6744,0.1234279028955835,False
expr_log2_gbm.parquet,TCGA-06-2559-01,20514,0,0.0,6631,0.1354684605635176,False
expr_log2_gbm.parquet,TCGA-06-2561-01,20514,0,0.0,6449,0.13420103344057716,False
expr_log2_gbm.parquet,TCGA-06-2562-01,20514,0,0.0,7007,0.1333235838939261,False
expr_log2_gbm.parquet,TCGA-06-2563-01,20514,0,0.0,6753,0.14531539436482402,False
expr_log2_gbm.parquet,TCGA-06-2564-01,20514,0,0.0,7272,0.13883201715901336,False
expr_log2_gbm.parquet,TCGA-06-2565-01,20514,0,0.0,7150,0.13551720776055376,False
expr_log2_gbm.parquet,TCGA-06-2567-01,20514,0,0.0,7225,0.12274544213707712,False
expr_log2_gbm.parquet,TCGA-06-2569-01,20514,0,0.0,6766,0.1353222189724091,False
expr_log2_gbm.parquet,TCGA-06-2570-01,20514,0,0.0,6848,0.13059374085990055,False
expr_log2_gbm.parquet,TCGA-06-5408-01,20514,0,0.0,6913,0.1463390855025836,False
expr_log2_gbm.parquet,TCGA-06-5410-01,20514,0,0.0,6661,0.1372721068538559,False
expr_log2_gbm.parquet,TCGA-06-5411-01,20514,0,0.0,7019,0.11640830652237497,False
expr_log2_gbm.parquet,TCGA-06-5412-01,20514,0,0.0,6451,0.13990445549380912,False
expr_log2_gbm.parquet,TCGA-06-5413-01,20514,0,0.0,6799,0.13561470215462612,False
expr_log2_gbm.parquet,TCGA-06-5414-01,20514,0,0.0,7231,0.15438237301355173,False
expr_log2_gbm.parquet,TCGA-06-5415-01,20514,0,0.0,8239,0.13005752169250268,False
expr_log2_gbm.parquet,TCGA-06-5416-01,20514,0,0.0,5661,0.1359559325338793,False
expr_log2_gbm.parquet,TCGA-06-5417-01,20514,0,0.0,3548,0.20971044164960514,False
expr_log2_gbm.parquet,TCGA-06-5418-01,20514,0,0.0,6641,0.1451691527737155,False
expr_log2_gbm.parquet,TCGA-06-5856-01,20514,0,0.0,6691,0.13863702837086866,False
expr_log2_gbm.parquet,TCGA-06-5858-01,20514,0,0.0,6811,0.1422443209515453,False
expr_log2_gbm.parquet,TCGA-06-5859-01,20514,0,0.0,6858,0.14575411913814956,False
expr_log2_gbm.parquet,TCGA-08-0386-01,20514,0,0.0,6976,0.12186799259042605,False
expr_log2_gbm.parquet,TCGA-12-0616-01,20514,0,0.0,5324,0.1550648337720581,False
expr_log2_gbm.parquet,TCGA-12-0618-01,20514,0,0.0,7382,0.12630398752071756,False
expr_log2_gbm.parquet,TCGA-12-0619-01,20514,0,0.0,6984,0.12099054304377499,False
expr_log2_gbm.parquet,TCGA-12-0821-01,20514,0,0.0,6898,0.125572779565175,False
expr_log2_gbm.parquet,TCGA-12-1597-01,20514,0,0.0,5877,0.15048259725065807,False
expr_log2_gbm.parquet,TCGA-12-3650-01,20514,0,0.0,5329,0.16432680120893048,False
expr_log2_gbm.parquet,TCGA-12-3652-01,20514,0,0.0,5959,0.16832407136589647,False
expr_log2_gbm.parquet,TCGA-12-3653-01,20514,0,0.0,5510,0.18938286048552208,False
expr_log2_gbm.parquet,TCGA-12-5295-01,20514,0,0.0,5891,0.17690357804426246,False
expr_log2_gbm.parquet,TCGA-12-5299-01,20514,0,0.0,7000,0.15384615384615385,False
expr_log2_gbm.parquet,TCGA-14-0736-02,20514,0,0.0,4931,0.14068441064638784,False
expr_log2_gbm.parquet,TCGA-14-0781-01,20514,0,0.0,6663,0.14180559617821975,False
expr_log2_gbm.parquet,TCGA-14-0787-01,20514,0,0.0,5609,0.15794091839719215,False
expr_log2_gbm.parquet,TCGA-14-0789-01,20514,0,0.0,6078,0.1567222384712879,False
expr_log2_gbm.parquet,TCGA-14-0790-01,20514,0,0.0,5704,0.164473042800039,False
expr_log2_gbm.parquet,TCGA-14-0817-01,20514,0,0.0,6482,0.13658964609534952,False
expr_log2_gbm.parquet,TCGA-14-1034-01,20514,0,0.0,5986,0.17144389197621138,False
expr_log2_gbm.parquet,TCGA-14-1034-02,20514,0,0.0,5825,0.16422930681485814,False
expr_log2_gbm.parquet,TCGA-14-1402-02,20514,0,0.0,5833,0.14214682655747293,False
expr_log2_gbm.parquet,TCGA-14-1823-01,20514,0,0.0,5615,0.16525299795261772,False
expr_log2_gbm.parquet,TCGA-14-1825-01,20514,0,0.0,3989,0.1814370673686263,False
expr_log2_gbm.parquet,TCGA-14-1829-01,20514,0,0.0,5801,0.1503363556595496,False
expr_log2_gbm.parquet,TCGA-14-2554-01,20514,0,0.0,6796,0.140733157843424,False
expr_log2_gbm.parquet,TCGA-15-0742-01,20514,0,0.0,6381,0.15560105293945597,False
expr_log2_gbm.parquet,TCGA-15-1444-01,20514,0,0.0,6922,0.13293360631763673,False
expr_log2_gbm.parquet,TCGA-16-0846-01,20514,0,0.0,6344,0.12869260017548992,False
expr_log2_gbm.parquet,TCGA-16-1045-01,20514,0,0.0,6058,0.15053134444769425,False
expr_log2_gbm.parquet,TCGA-19-0957-02,20514,0,0.0,6549,0.12459783562445159,False
expr_log2_gbm.parquet,TCGA-19-1389-02,20514,0,0.0,6148,0.1460466023203666,False
expr_log2_gbm.parquet,TCGA-19-1390-01,20514,0,0.0,7192,0.1389295115530857,False
expr_log2_gbm.parquet,TCGA-19-1787-01,20514,0,0.0,7024,0.13639465730720485,False
expr_log2_gbm.parquet,TCGA-19-2619-01,20514,0,0.0,7073,0.140733157843424,False
expr_log2_gbm.parquet,TCGA-19-2620-01,20514,0,0.0,5206,0.15282246270839428,False
expr_log2_gbm.parquet,TCGA-19-2624-01,20514,0,0.0,7140,0.12123427902895584,False
expr_log2_gbm.parquet,TCGA-19-2625-01,20514,0,0.0,6661,0.13225114555913034,False
expr_log2_gbm.parquet,TCGA-19-2629-01,20514,0,0.0,7122,0.14282928731597933,False
expr_log2_gbm.parquet,TCGA-19-4065-01,20514,0,0.0,6817,0.1323486399532027,False
expr_log2_gbm.parquet,TCGA-19-4065-02,20514,0,0.0,5927,0.13190991517987716,False
expr_log2_gbm.parquet,TCGA-19-5960-01,20514,0,0.0,6885,0.13473725260797503,False
expr_log2_gbm.parquet,TCGA-26-1442-01,20514,0,0.0,6532,0.1320074095739495,False
expr_log2_gbm.parquet,TCGA-26-5132-01,20514,0,0.0,6738,0.13259237593838355,False
expr_log2_gbm.parquet,TCGA-26-5133-01,20514,0,0.0,6640,0.14341425368041338,False
expr_log2_gbm.parquet,TCGA-26-5134-01,20514,0,0.0,3555,0.16252315491859218,False
expr_log2_gbm.parquet,TCGA-26-5135-01,20514,0,0.0,6021,0.1501413668714049,False
expr_log2_gbm.parquet,TCGA-26-5136-01,20514,0,0.0,3984,0.16052451984010918,False
expr_log2_gbm.parquet,TCGA-26-5139-01,20514,0,0.0,6267,0.14395047284781126,False
expr_log2_gbm.parquet,TCGA-27-1830-01,20514,0,0.0,6670,0.12362289168372818,False
expr_log2_gbm.parquet,TCGA-27-1831-01,20514,0,0.0,5413,0.16403431802671348,False
expr_log2_gbm.parquet,TCGA-27-1832-01,20514,0,0.0,6889,0.13137369601247928,False
expr_log2_gbm.parquet,TCGA-27-1834-01,20514,0,0.0,6472,0.12937506093399628,False
expr_log2_gbm.parquet,TCGA-27-1835-01,20514,0,0.0,5751,0.15633226089499855,False
expr_log2_gbm.parquet,TCGA-27-1837-01,20514,0,0.0,4647,0.16866530174514965,False
expr_log2_gbm.parquet,TCGA-27-2519-01,20514,0,0.0,6433,0.13551720776055376,False
expr_log2_gbm.parquet,TCGA-27-2521-01,20514,0,0.0,6929,0.14190309057229208,False
expr_log2_gbm.parquet,TCGA-27-2523-01,20514,0,0.0,7186,0.1563810080920347,False
expr_log2_gbm.parquet,TCGA-27-2524-01,20514,0,0.0,6122,0.15121380520620065,False
expr_log2_gbm.parquet,TCGA-27-2526-01,20514,0,0.0,6092,0.18289948327971142,False
expr_log2_gbm.parquet,TCGA-27-2528-01,20514,0,0.0,6715,0.14838646777810277,False
expr_log2_gbm.parquet,TCGA-28-1747-01,20514,0,0.0,6627,0.14707029345812617,False
expr_log2_gbm.parquet,TCGA-28-1753-01,20514,0,0.0,4762,0.1550648337720581,False
expr_log2_gbm.parquet,TCGA-28-2499-01,20514,0,0.0,6465,0.1588671151408794,False
expr_log2_gbm.parquet,TCGA-28-2509-01,20514,0,0.0,6583,0.1483377205810666,False
expr_log2_gbm.parquet,TCGA-28-2510-01,20514,0,0.0,6329,0.12401286926001755,False
expr_log2_gbm.parquet,TCGA-28-2513-01,20514,0,0.0,6170,0.14936141171882616,False
expr_log2_gbm.parquet,TCGA-28-2514-01,20514,0,0.0,6931,0.13064248805693673,False
expr_log2_gbm.parquet,TCGA-28-5204-01,20514,0,0.0,6448,0.1623281661304475,False
expr_log2_gbm.parquet,TCGA-28-5207-01,20514,0,0.0,6492,0.13771083162718142,False
expr_log2_gbm.parquet,TCGA-28-5208-01,20514,0,0.0,6701,0.1496538949010432,False
expr_log2_gbm.parquet,TCGA-28-5209-01,20514,0,0.0,6873,0.16515550355854539,False
expr_log2_gbm.parquet,TCGA-28-5213-01,20514,0,0.0,4417,0.1715901335673199,False
expr_log2_gbm.parquet,TCGA-28-5215-01,20514,0,0.0,7095,0.1277176562347665,False
expr_log2_gbm.parquet,TCGA-28-5216-01,20514,0,0.0,5914,0.13697962367163888,False
expr_log2_gbm.parquet,TCGA-28-5218-01,20514,0,0.0,5936,0.15087257482694746,False
expr_log2_gbm.parquet,TCGA-28-5220-01,20514,0,0.0,6331,0.14984888368918786,False
expr_log2_gbm.parquet,TCGA-32-1970-01,20514,0,0.0,6756,0.12996002729843034,False
expr_log2_gbm.parquet,TCGA-32-1980-01,20514,0,0.0,6514,0.12801013941698353,False
expr_log2_gbm.parquet,TCGA-32-1982-01,20514,0,0.0,3936,0.16725163303110072,False
expr_log2_gbm.parquet,TCGA-32-2615-01,20514,0,0.0,7183,0.12298917812225797,False
expr_log2_gbm.parquet,TCGA-32-2616-01,20514,0,0.0,7433,0.1394169835234474,False
expr_log2_gbm.parquet,TCGA-32-2632-01,20514,0,0.0,6416,0.13995320269084527,False
expr_log2_gbm.parquet,TCGA-32-2634-01,20514,0,0.0,7522,0.11367846348834942,False
expr_log2_gbm.parquet,TCGA-32-2638-01,20514,0,0.0,7339,0.13668714048942185,False
expr_log2_gbm.parquet,TCGA-32-4213-01,20514,0,0.0,4284,0.17246758311397095,False
expr_log2_gbm.parquet,TCGA-32-5222-01,20514,0,0.0,6694,0.14755776542848786,False
expr_log2_gbm.parquet,TCGA-41-2571-01,20514,0,0.0,6277,0.12976503851028565,False
expr_log2_gbm.parquet,TCGA-41-2572-01,20514,0,0.0,6033,0.15491859218094958,False
expr_log2_gbm.parquet,TCGA-41-3915-01,20514,0,0.0,5989,0.1320074095739495,False
expr_log2_gbm.parquet,TCGA-41-4097-01,20514,0,0.0,5620,0.13288485912060058,False
expr_log2_gbm.parquet,TCGA-41-5651-01,20514,0,0.0,6118,0.1435604952715219,False
expr_log2_gbm.parquet,TCGA-76-4925-01,20514,0,0.0,7046,0.1433655064833772,False
expr_log2_gbm.parquet,TCGA-76-4926-01,20514,0,0.0,6860,0.1346397582139027,False
expr_log2_gbm.parquet,TCGA-76-4927-01,20514,0,0.0,5460,0.1516525299795262,False
expr_log2_gbm.parquet,TCGA-76-4928-01,20514,0,0.0,6978,0.14555913035000487,False
expr_log2_gbm.parquet,TCGA-76-4929-01,20514,0,0.0,6381,0.13688212927756654,False
expr_log2_gbm.parquet,TCGA-76-4931-01,20514,0,0.0,6824,0.13741834844496442,False
expr_log2_gbm.parquet,TCGA-76-4932-01,20514,0,0.0,6487,0.1677878521984986,False
expr_log2_lihc.parquet,Hugo_Symbol,20514,1,4.874719703617042e-05,20513,4.874957344123239e-05,False
expr_log2_lihc.parquet,TCGA-2V-A95S-01,20514,0,0.0,5833,0.16340060446524324,False
expr_log2_lihc.parquet,TCGA-2Y-A9GS-01,20514,0,0.0,6621,0.1491664229306815,False
expr_log2_lihc.parquet,TCGA-2Y-A9GT-01,20514,0,0.0,5247,0.181924539338988,False
expr_log2_lihc.parquet,TCGA-2Y-A9GU-01,20514,0,0.0,5408,0.1832407136589646,False
expr_log2_lihc.parquet,TCGA-2Y-A9GV-01,20514,0,0.0,5330,0.18889538851516038,False
expr_log2_lihc.parquet,TCGA-2Y-A9GW-01,20514,0,0.0,5553,0.16652042507555814,False
expr_log2_lihc.parquet,TCGA-2Y-A9GX-01,20514,0,0.0,6097,0.15140879399434531,False
expr_log2_lihc.parquet,TCGA-2Y-A9GY-01,20514,0,0.0,6304,0.15867212635273473,False
expr_log2_lihc.parquet,TCGA-2Y-A9GZ-01,20514,0,0.0,5872,0.17592863410353904,False
expr_log2_lihc.parquet,TCGA-2Y-A9H0-01,20514,0,0.0,5992,0.1648142731792922,False
expr_log2_lihc.parquet,TCGA-2Y-A9H1-01,20514,0,0.0,4489,0.2198498586331286,False
expr_log2_lihc.parquet,TCGA-2Y-A9H2-01,20514,0,0.0,6531,0.14590036072925808,False
expr_log2_lihc.parquet,TCGA-2Y-A9H3-01,20514,0,0.0,4449,0.18728673101296675,False
expr_log2_lihc.parquet,TCGA-2Y-A9H4-01,20514,0,0.0,4983,0.1913327483669689,False
expr_log2_lihc.parquet,TCGA-2Y-A9H5-01,20514,0,0.0,5969,0.164473042800039,False
expr_log2_lihc.parquet,TCGA-2Y-A9H6-01,20514,0,0.0,5763,0.15101881641805595,False
expr_log2_lihc.parquet,TCGA-2Y-A9H7-01,20514,0,0.0,6167,0.18387442722043482,False
expr_log2_lihc.parquet,TCGA-2Y-A9H8-01,20514,0,0.0,5870,0.17012771765623477,False
expr_log2_lihc.parquet,TCGA-2Y-A9H9-01,20514,0,0.0,6260,0.17563615092132204,False
expr_log2_lihc.parquet,TCGA-2Y-A9HA-01,20514,0,0.0,7016,0.13688212927756654,False
expr_log2_lihc.parquet,TCGA-2Y-A9HB-01,20514,0,0.0,6100,0.1756848981183582,False
expr_log2_lihc.parquet,TCGA-3K-AAZ8-01,20514,0,0.0,6085,0.20030223262162425,False
expr_log2_lihc.parquet,TCGA-4R-AA8I-01,20514,0,0.0,5942,0.13293360631763673,False
expr_log2_lihc.parquet,TCGA-5C-A9VG-01,20514,0,0.0,6314,0.16603295310519645,False
expr_log2_lihc.parquet,TCGA-5C-A9VH-01,20514,0,0.0,5711,0.1707126840206688,False
expr_log2_lihc.parquet,TCGA-5C-AAPD-01,20514,0,0.0,5646,0.15545481134834746,False
expr_log2_lihc.parquet,TCGA-5R-AA1C-01,20514,0,0.0,4557,0.22998927561665206,False
expr_log2_lihc.parquet,TCGA-5R-AA1D-01,20514,0,0.0,5738,0.16096324461343473,False
expr_log2_lihc.parquet,TCGA-5R-AAAM-01,20514,0,0.0,5608,0.17675733645315395,False
expr_log2_lihc.parquet,TCGA-BC-4072-01,20514,0,0.0,7517,0.14414546163595593,False
expr_log2_lihc.parquet,TCGA-BC-4073-01,20514,0,0.0,6925,0.12420785804816223,False
expr_log2_lihc.parquet,TCGA-BC-A10Q-01,20514,0,0.0,6642,0.17363751584283904,False
expr_log2_lihc.parquet,TCGA-BC-A10R-01,20514,0,0.0,6382,0.15433362581651555,False
expr_log2_lihc.parquet,TCGA-BC-A10S-01,20514,0,0.0,6157,0.17548990933021352,False
expr_log2_lihc.parquet,TCGA-BC-A10T-01,20514,0,0.0,6689,0.16003704786974748,False
expr_log2_lihc.parquet,TCGA-BC-A10U-01,20514,0,0.0,6778,0.14048942185824315,False
expr_log2_lihc.parquet,TCGA-BC-A10W-01,20514,0,0.0,7171,0.1720776055376816,False
expr_log2_lihc.parquet,TCGA-BC-A10X-01,20514,0,0.0,6335,0.16023203665789218,False
expr_log2_lihc.parquet,TCGA-BC-A10Y-01,20514,0,0.0,6504,0.1613532221897241,False
expr_log2_lihc.parquet,TCGA-BC-A10Z-01,20514,0,0.0,6842,0.1803158818367944,False
expr_log2_lihc.parquet,TCGA-BC-A110-01,20514,0,0.0,4314,0.18299697767378376,False
expr_log2_lihc.parquet,TCGA-BC-A112-01,20514,0,0.0,6274,0.15662474407721555,False
expr_log2_lihc.parquet,TCGA-BC-A216-01,20514,0,0.0,6454,0.13834454518865166,False
expr_log2_lihc.parquet,TCGA-BC-A217-01,20514,0,0.0,6592,0.14458418640928147,False
expr_log2_lihc.parquet,TCGA-BC-A3KF-01,20514,0,0.0,7022,0.17310129667544116,False
expr_log2_lihc.parquet,TCGA-BC-A3KG-01,20514,0,0.0,7085,0.1521400019498879,False
expr_log2_lihc.parquet,TCGA-BC-A5W4-01,20514,0,0.0,5074,0.2143901725650775,False
expr_log2_lihc.parquet,TCGA-BC-A69H-01,20514,0,0.0,5455,0.18338695525007312,False
expr_log2_lihc.parquet,TCGA-BC-A69I-01,20514,0,0.0,5345,0.20015599103051573,False
